Price_CLP;Price_UF;Price_USD;Comuna;Ubicacion;Dorms;Baths;Built Area;Total Area;Parking;id;Realtor
455552000;12800;567313;Colina;condominiohaciendachacabuco;5;4;260;260;5;11944266;Looff Propiedades
373695000;10500;465374;Colina;Condominiotierraslindas;3;4;232;232;5;11944236;Looff Propiedades
401419610;11279;499900;Colina;Condmominiolasloicasii;3;3;140;140;;11944231;Looff Propiedades
437757000;12300;545152;Colina;CondominioLosMaitenes;3;3;140;140;2;11944204;Looff Propiedades
978725000;27500;1218836;Colina;CondominioLagares;5;6;680;680;13;11944172;Looff Propiedades
960930000;27000;1196675;Colina;CondominioLagares;6;5;375;375;12;11944130;Looff Propiedades
800775000;22500;997229;Colina;CondominioLagares;4;4;271;271;13;11944099;Looff Propiedades
708241000;19900;881994;Colina;condominiolareserva;3;4;350;350;2;11944065;Looff Propiedades
694005000;19500;864265;Colina;CondominioLaReserva;4;4;354;354;6;11944047;Looff Propiedades
669092000;18800;833240;Colina;condominiolareserva;3;3;262;262;4;11944020;Looff Propiedades
629943000;17700;784487;Colina;CondominiolaReserva;4;4;230;230;2;11942838;Looff Propiedades
480465000;13500;598337;Colina;CondominioAlgarrobalI;4;4;180;180;8;11942811;Looff Propiedades
314971500;8850;392243;Colina;CondominioLareserva;3;3;173;173;2;11942783;Looff Propiedades
708241000;19900;881994;Colina;condominiopoloII;5;5;404;404;1;11942753;Looff Propiedades
818570000;23000;1019390;Colina;CondominioHaciendadeChacabuco;5;4;424;424;;11942732;Looff Propiedades
708241000;19900;881994;Colina;CondominioHaciendadeChacabuco;5;3;400;400;10;11942701;Looff Propiedades
604674100;16990;753019;Colina;condominiohaciendadechacabuco;3;5;386;386;6;11942672;Looff Propiedades
494701000;13900;616066;Colina;CondominioHaciendadeChacabuco;5;5;272;272;1;11942650;Looff Propiedades
448434000;12600;558448;Colina;CondominioHaciendadeChacabuco;5;3;370;370;;11942619;Looff Propiedades
1334625000;37500;1662049;Colina;CondominioHaciendadeChicureo;5;5;516;516;11;11942577;Looff Propiedades
98000000;2754;122042;Lampa;Barriolasflores;2;1;48;91;2;11941254;
836365000;23500;1041550;Colina;AltosdeLaReserva;5;6;400;400;15;11942546;Looff Propiedades
1067700000;30000;1329639;Colina;condominiolareserva;5;4;450;450;2;11942514;Looff Propiedades
978725000;27500;1218836;Colina;CondominioLasBrisasdeChicureo;5;4;376;376;;11942483;Looff Propiedades
115000000;3231;143213;Maipú;limburgo2051;2;2;84;84;;11940834;Agente365 Chile
462670000;13000;576177;Colina;PadreEsteban10000;4;4;471;471;1;11940781;Agente365 Chile
384372000;10800;478670;LaReina;VicentePérezRosales;4;4;140;250;2;11939487;Corredores Asociados - OpenBrokers
155000000;4355;193026;Maipú;AvenidaNuevaSanMartinconAvenidaLasNaciones;3;2;75;190;2;11499926;Propital
78298000;2200;97507;SanJoaquín;RioCisne3777;2;1;52;110;1;11939027;Agente365 Chile
93245800;2620;116122;Lampa;Avenidalahacienda2221;2;1;80;97;2;11938961;Agente365 Chile
89900000;2526;111955;Conchalí;Madrid;4;1;75;120;2;11537114;Easyprop
170832000;4800;212742;IsladeMaipo;Galvez1569;3;3;116;116;2;11682470;Corredores Asociados - OpenBrokers
166205300;4670;206980;Cerrillos;Pasajelosnogales;3;2;87;138;;11824123;
188627000;5300;234903;Santiago;Pucara;2;2;49;58;1;11717012;Corredores Asociados - OpenBrokers
622825000;17500;775623;LaReina;SupermercadoLider-PríncipedeGales;9;4;350;350;4;11821083;Corredores Asociados - OpenBrokers
160297360;4504;199623;LaFlorida;pasajelaescarcha;3;1;63;135;;11824245;
149478000;4200;186149;SanBernardo;Pasajecuatro;4;2;99;175;;11824627;
150000000;4215;186800;Maipú;Avenidapadrehurtadoconlastinajas;4;1;105;294;4;11499882;Propital
142004100;3990;176842;PuenteAlto;PortezuelodelCepo7680;3;2;68;188;1;11499752;Propital
134530200;3780;167534;LaFlorida;SanJorge/Av.LaFlorida;3;2;145;62;2;9270874;Unne
129900000;3650;161768;Lampa;Sandamian;4;2;100;198;3;11537019;Easyprop
85000000;2388;105853;Maipú;Villaelsol;4;2;;;1;11936573;Nexxos
132003310;3709;164388;Maipú;Alfredosilvacarvallo;3;3;66;141;2;11936525;Nexxos
97000000;2725;120797;ElBosque;Juandesaavedraconloblanco;4;2;;;2;11936493;Nexxos
107624160;3024;134028;Quilicura;Santacruz;5;2;100;100;1;11936469;Nexxos
87195500;2450;108587;MaríaPinto;Puangue;5;2;160;200;;11936444;Nexxos
140189010;3939;174582;MaríaPinto;Rutag-730km;3;2;96;529;;11936420;Nexxos
55000000;1545;68493;Maipú;Leguisamo;5;1;90;120;;11936357;Nexxos
129156110;3629;160842;PuenteAlto;Larambla;3;2;60;98;;11936339;Nexxos
97445420;2738;121352;Maipú;5deabril;3;1;;;1;11936289;Nexxos
97445420;2738;121352;Maipú;Estrellapolar;3;2;106;106;1;11936268;Nexxos
199304000;5600;248199;PuenteAlto;CiudaddelEste;4;3;116;209;1;11936207;Nexxos
196000000;5507;244085;LaFlorida;SantaInés/AlamedaOriente;2;2;65;220;;11935803;Aleida Lama Propiedades
132900000;3734;165504;Colina;elrodeo;3;2;77;120;2;11537076;Easyprop
240000000;6743;298879;Pirque;LosMagnolios;2;2;3101;3101;6;11935304;Corredores Asociados - OpenBrokers
298000000;8373;371108;SanJoaquín;Melipeuco6036;3;2;476;476;4;11934418;Corredores Asociados - OpenBrokers
89000000;2501;110834;Pudahuel;Toronto8472;6;2;118;280;;11934408;Corredores Asociados - OpenBrokers
102000000;2866;127024;Peñaflor;PedroCorrea204;2;2;65;179;2;11934396;Corredores Asociados - OpenBrokers
110000000;3091;136986;Maipú;LasNacionesconNuevaSanMartín;2;2;55;55;3;11934382;Corredores Asociados - OpenBrokers
60000000;1686;74720;ElBosque;MarBáltico#13358;4;1;61;61;1;11934360;Corredores Asociados - OpenBrokers
800775000;22500;997229;Vitacura;costanera;4;4;230;283;2;11933850;Corredores Asociados - OpenBrokers
400000000;11239;498132;Vitacura;Lashualtatas;3;2;100;100;2;11933806;Corredores Asociados - OpenBrokers
1743874410;48999;2171699;LoBarnechea;Loscanonigos;7;6;670;1100;4;11933710;Corredores Asociados - OpenBrokers
201261450;5655;250637;LaFlorida;Santadelia7651;3;2;90;230;2;11933633;Corredores Asociados - OpenBrokers
779421000;21900;970636;Colina;Chicureocentral/CerroLaPava;4;4;250;250;4;11758587;Looff Propiedades
84900000;2386;105729;Quilicura;MonteChimbrazo;3;2;62;88;2;11537095;Easyprop
286000000;8036;356164;Macul;LosOlmosconCastilloUrizarExcelentecasa;5;4;213;292;7;11932643;Grupo Premium Propiedades Santiago
145385150;4085;181052;PuenteAlto;Ríogrey;3;2;94;94;2;11932065;Corredores Asociados - OpenBrokers
79900000;2245;99502;Quilicura;lomarcoleta0300;2;1;60;95;3;11536936;Easyprop
89686800;2520;111690;LaFlorida;AvenidaLaFlorida7090;3;1;65;65;1;11929789;Zahause.cl
1281240000;36000;1595567;LoBarnechea;Espectacularcasadelujoenlobarnechea;5;5;360;650;;11928985;Movahome Corredores Integrados
170832000;4800;212742;Colina;Hermosacasaencondominiofamiliar;3;3;110;270;2;11928955;Movahome Corredores Integrados
220658000;6200;274792;Lampa;CondominioLagunaNte;3;3;120;220;2;11927838;Mi Llave
122000000;3428;151930;ElBosque;Tucapel/Mallorca;3;2;100;150;;11927799;Procasa Adrián Ulloa Propiedades
145200000;4080;180822;Colina;CarreteraSanMartin/RuizTagle;4;4;110;162;;11927786;Procasa Adrián Ulloa Propiedades
44200000;1242;55044;Colina;VillaLasAmericas/CruzDelSur;3;1;65;67;;11927775;Procasa Adrián Ulloa Propiedades
140000000;3934;174346;Maipú;Pje.PuertoCisnes/Pje.Chipana;4;2;71;136;;11927759;Procasa Adrián Ulloa Propiedades
85000000;2388;105853;SanBernardo;Av.PadreHurtado/Av.SantaMarta;5;1;108;108;;11927745;Procasa Adrián Ulloa Propiedades
110000000;3091;136986;Colina;SanLuisSitioc-2/LosInglesesNconlasPalmas;2;1;110;543;;11927728;Procasa Adrián Ulloa Propiedades
72000000;2023;89664;Peñalolén;Pasajerioclarovillaaquelarre;3;1;78;78;1;11927607;Nexxos
105000000;2950;130760;Peñalolén;lasparcelasvillarealaudiencia;3;1;65;77;2;11927592;Nexxos
491142000;13800;611634;Peñalolén;vascodegamaconav;3;2;100;576;20;11927564;Nexxos
130000000;3653;161893;Peñalolén;cuencaconalejandrosepulveda;6;4;100;171;;11927548;Nexxos
115000000;3231;143213;CerroNavia;Mapocho&Florencia;6;3;114;162;2;11440228;Propital
117000000;3287;145704;Peñalolén;alejandrosepulvedaconpasajeb;3;3;85;162;1;11927522;Nexxos
291838000;8200;363435;Ñuñoa;MontenegroconEmiliaTéllez;4;2;100;245;2;11927058;Ralv Gestión Inmobiliaria
403946500;11350;503047;LasCondes;JuanEstebanMonteroconSebastiánElcano;3;3;105;267;2;11926985;Ralv Gestión Inmobiliaria
1601550000;45000;1994458;LoBarnechea;loscanonigos;6;4;618;618;7;11924765;Corredores Asociados - OpenBrokers
302515000;8500;376731;Huechuraba;#�NOMBRE?;4;3;165;262;;11923976;Movahome Corredores Integrados
551645000;15500;686980;LasCondes;#�NOMBRE?;5;2;150;200;1;11923938;Movahome Corredores Integrados
160155000;4500;199446;LaFlorida;#�NOMBRE?;3;3;99;112;;11923924;Movahome Corredores Integrados
145919000;4100;181717;LaFlorida;-condominio-josémiguelcarrera;3;2;61;167;;11923904;Movahome Corredores Integrados
391490000;11000;487534;Peñalolén;#�NOMBRE?;2;4;140;347;1;11923890;Movahome Corredores Integrados
284720000;8000;354570;LaFlorida;-vicentevaldésyalonsodeercilla;4;3;210;358;;11923804;Movahome Corredores Integrados
130971200;3680;163102;Maipú;-4ponienteptefreimontalva;3;2;71;135;2;11923775;Movahome Corredores Integrados
294000000;8261;366127;LaFlorida;#�NOMBRE?;4;3;142;275;;11923722;Movahome Corredores Integrados
491142000;13800;611634;Peñalolén;#�NOMBRE?;6;5;207;437;;11923690;Movahome Corredores Integrados
533494100;14990;664376;Peñalolén;#�NOMBRE?;6;4;180;520;;11923628;Movahome Corredores Integrados
288279000;8100;359002;LaFlorida;#�NOMBRE?;4;3;108;234;;11923578;Movahome Corredores Integrados
173000000;4861;215442;Macul;#�NOMBRE?;2;1;90;295;;11923561;Movahome Corredores Integrados
355900000;10000;443213;Peñalolén;Antupirényelacueducto;5;4;180;426;1;11923534;Movahome Corredores Integrados
240000000;6743;298879;Recoleta;tabare725;4;2;295;295;3;11922734;Corredores Asociados - OpenBrokers
130000000;3653;161893;Buin;Altosdebuiniii;3;2;86;155;2;11922712;Corredores Asociados - OpenBrokers
69400500;1950;86427;Renca;Villapedrodeoña;2;1;50;62;1;11922114;Agente365 Chile
126486860;3554;157518;Recoleta;fierro3583;3;1;74;162;1;11922088;Agente365 Chile
76874400;2160;95734;QuintaNormal;elqui;3;1;68;48;;11922038;Agente365 Chile
132000000;3709;164384;Huechuraba;republicadeEstadosUnidos;6;2;160;204;1;11921975;Agente365 Chile
60000000;1686;74720;ElBosque;sansilvestre;4;1;80;90;2;11921943;Agente365 Chile
250000000;7024;311333;QuintaNormal;CasaEnVentaHuérfanos;5;2;109;285;2;11921180;Corredores Asociados - OpenBrokers
140000000;3934;174346;Maipú;santabelinda;5;3;110;110;1;11921094;Corredores Asociados - OpenBrokers
1014315000;28500;1263157;LoBarnechea;a10minutosdePlazaSanEnrique;4;4;241;3400;6;11509563;Propital
130000000;3653;161893;PuenteAlto;CerroLitoria06138;3;2;75;75;2;11919924;Agente365 Chile
98000000;2754;122042;PuenteAlto;LosToros;2;2;70;70;1;11919902;Agente365 Chile
138000000;3877;171856;LaFlorida;SantaAmaliaconTineo;4;2;100;160;2;11919860;Agente365 Chile
65000000;1826;80946;LaFlorida;Noespecifica;2;1;48;50;;11919803;Agente365 Chile
139000000;3906;173101;LaFlorida;Tineoconsantaamalia;4;2;100;160;2;11919751;Agente365 Chile
150000000;4215;186800;LaFlorida;metromirador;3;1;162;162;3;11919740;Agente365 Chile
410000000;11520;510585;LaCisterna;goycolea724;5;2;245;245;6;11818646;Adb Administradora De Bienes Y Servicios
225996500;6350;281440;Santiago;huelva;4;3;200;200;2;11919437;Agente365 Chile
248000000;6968;308842;Santiago;Lamontura;5;3;122;374;2;11918983;Corredores Asociados - OpenBrokers
302728093;8506;376996;Santiago;Pelantaru;4;4;172;192;2;11918941;Corredores Asociados - OpenBrokers
320000000;8991;398506;Santiago;Avenida5deAbril;6;3;250;400;5;11918923;Corredores Asociados - OpenBrokers
157000000;4411;195517;Santiago;PasajeLaPedrera;3;3;81;152;2;11918896;Corredores Asociados - OpenBrokers
170592048;4793;212443;Santiago;Caminosanjosedemaipo05879;4;3;83;123;2;11918876;Corredores Asociados - OpenBrokers
235427850;6615;293185;Cerrillos;aerodromocapitanfuentesmartinez;4;3;114;153;4;11428838;Propital
270448410;7599;336798;Santiago;Gaspardelabarrera;4;2;180;467;;11428753;Propital
142288820;3998;177197;Maipú;eduardofreimontalva;3;2;140;140;1;11757135;Propital
80000000;2248;99626;PuenteAlto;Elromero;3;1;69;125;2;5957735;Legales y Propiedades SpA
55000000;1545;68493;PuenteAlto;ElSoldador;4;2;;;1;5877070;Legales y Propiedades SpA
98000000;2754;122042;PuenteAlto;PedroNúñezFernández;3;2;;73;2;7022401;Legales y Propiedades SpA
57000000;1602;70984;LaPintana;LagoAzul/Ombu;8;2;170;;1;7754202;Legales y Propiedades SpA
80000000;2248;99626;Talagante;AvenidaEsmeralda;4;1;68;128;1;9455334;Legales y Propiedades SpA
87000000;2445;108344;PuenteAlto;PasajeOcho;2;1;90;80;1;9868808;Legales y Propiedades SpA
42000000;1180;52304;LaPintana;ElLingue/Juanita;3;1;60;69;1;9260550;Legales y Propiedades SpA
48000000;1349;59776;PuenteAlto;OsaMayor&Hidra;4;1;;;1;9259749;Legales y Propiedades SpA
80000000;2248;99626;LaPintana;LosMonarcas;3;2;54;94;2;10080133;Legales y Propiedades SpA
50000000;1405;62267;LaPintana;Lasloicas;2;1;;40;1;11405163;Legales y Propiedades SpA
142004100;3990;176842;LaFlorida;Av.TrinidadconTineo;3;2;70;121;2;11425793;Propital
280000000;7867;348692;PuenteAlto;EstriboNorte;4;3;200;412;4;2852141;
83990000;2360;104595;PuenteAlto;EjercitoLibertador4196;2;1;60;70;1;11425895;Propital
560791630;15757;698371;SanBernardo;ArturoPrat781;6;3;190;511;2;11906363;
179000000;5030;222914;PuenteAlto;BeiraNorte;4;3;140;162;1;11906218;
153037000;4300;190582;Recoleta;Raquel;6;3;225;324;;11905951;Margarita Leiva Catalan
249130000;7000;310249;SanBernardo;CaminolosMorros;4;4;98;260;2;11905292;
259807000;7300;323545;LaFlorida;JoséMiguelCarreraconAv.VicuñaMackenna;2;1;40;400;;11425805;Propital
150000000;4215;186800;Santiago;Pje.BarrosArana1425;4;2;103;103;1;11903979;
199268410;5599;248155;PuenteAlto;BarrioHolanda;4;3;123;159;2;11425918;Propital
210000000;5901;261519;Maipú;PlazadeMaipú;5;1;94;164;2;7570619;
155000000;4355;193026;Santiago;FuenzalidaUrrejola845;5;3;;;2;11895994;
423521000;11900;527423;LaReina;PríncipedeGales&CarlosOssandon;4;4;151;;2;8454568;
117980850;3315;146925;SanBernardo;vallelastrancasnorte;3;3;120;190;;11428654;Propital
124565000;3500;155125;CerroNavia;honradez;7;4;168;190;;11428796;Propital
284720000;8000;354570;SanMiguel;SanPetersburgo6120;7;2;200;200;3;11894498;
165493500;4650;206094;PuenteAlto;BrisasdelMaipo;3;2;96;120;;11893624;Nexxos
2135400000;60000;2659278;LoBarnechea;Av.BernardoLarraínCotapos-Av.LaDehesa;3;5;600;1800;4;11893352;Nexxos
1064141000;29900;1325207;LoBarnechea;CaminodelChin-ElHuinganal;6;5;458;1311;4;11893284;Nexxos
2313350000;65000;2880884;LoBarnechea;ElArrayán-CaminoelCajón;5;6;665;6300;;11893243;Nexxos
138445100;3890;172410;Buin;SectorLosTuliperos;3;3;90;163;1;11892704;Nexxos
80000000;2248;99626;Santiago;Santiago;3;1;47;94;1;11892109;Agente Propiedades
95000000;2669;118306;Maipú;ArquitectoHugoBravo/AutopistaAmericoVespucio;3;1;66;120;;11891890;Unne
220658000;6200;274792;Buin;CondominioCantillanaValleAraucarias;3;3;96;201;2;11891471;Unne
100000000;2810;124533;CerroNavia;PasajeDorotea1649;2;1;90;90;2;11891388;Nexxos
145919000;4100;181717;LaFlorida;AvenidaMéxicoconWalkerMartinez;3;1;70;168;;11891272;Unne
75000000;2107;93400;PuenteAlto;PasajeVendavalCuatroSur;2;1;52;74;2;11889212;Easyprop
650000000;18264;809465;Macul;Luissmith;5;2;230;510;6;11889026;Unne
150000000;4215;186800;QuintaNormal;PortoSeguroconRadal;4;2;165;210;1;11888406;Vivanco Propiedades
100000000;2810;124533;ElBosque;Casa1nivelydpto.Interior5minintermodalelbosque;5;2;103;163;;11887499;Movahome Corredores Integrados
117000000;3287;145704;Paine;Entrejosémiguelcarreraymiguelkast;4;1;95;167;1;11886978;Movahome Corredores Integrados
747390000;21000;930747;Colina;PiedraRoja/Chicureo;4;5;240;650;3;11886914;Unne
95025300;2670;118338;Recoleta;AlturaMetroEinstein;3;1;112;80;;11886841;Unne
836187050;23495;1041329;LasCondes;AV.QuinchamalíyAv.DelMonte;4;3;250;1200;4;11885748;Nexxos
66000000;1854;82192;LaPintana;lasloicas;3;2;;;;11885148;Mi Llave
151257500;4250;188366;PuenteAlto;"Condominio""faldeosdelaviña""";3;3;92;150;;11884193;Nexxos
765185000;21500;952908;LoBarnechea;SectorCam.LosRefugiosdelArrayan;4;3;280;5500;6;11883208;Unne
630000000;17702;784558;Providencia;CercanoaEliodoroYañezconElBosque;4;2;216;237;2;11883185;Unne
578337500;16250;720221;Ñuñoa;IrarrázavalconDiagonalOriente;2;1;120;709;3;11883105;Unne
480109100;13490;597894;LasCondes;CercanoaFranciscoBilbaoconVespucio;3;2;171;371;;11883021;Unne
426724100;11990;531412;Ñuñoa;CercanoaSucreconPedrodeValdivia;7;4;335;182;4;11882950;Unne
419962000;11800;522991;LaReina;CercanoaJoseArrietaconAmericoVespucio;4;2;104;420;2;11882904;Unne
302515000;8500;376731;LaFlorida;oeste;5;3;148;272;4;11410456;RUKAM SPA
277602000;7800;345706;Peñalolén;CercanoaTobalabaconElValle;4;3;116;236;3;11882670;Unne
494701000;13900;616066;Talagante;CondominioElHaras;4;5;5000;5000;;11882035;Mi Llave
100648520;2828;125341;SanJoaquín;juanrivadeneira;7;3;90;223;;11410539;RUKAM SPA
10677000;300;13296;PadreHurtado;Ventacesionderechosdecasaalmejorpreciomercadopadrehurtado;3;3;100;237;;11881662;Grupo Premium Propiedades Santiago
408929100;11490;509252;Colina;ChamiseroAvElValle;3;3;140;460;5;11881114;Unne
90000000;2529;112080;PuenteAlto;SanGuillermo;2;1;60;80;2;11880920;FAVREAU GESTIÓN INMOBILIARIA
125000000;3512;155666;Lampa;avlasflores;3;3;100;258;5;8030451;Easyprop
75806700;2130;94404;PadreHurtado;Valledelaluna;3;2;70;80;1;10711635;Easyprop
191830100;5390;238892;PuenteAlto;poniente;3;2;178;178;2;11410482;RUKAM SPA
328068620;9218;408554;Talagante;eloliveto1397;4;4;280;5070;8;8030169;Easyprop
160902390;4521;200377;Maipú;Avenidaalfredosilvacarvallo;4;2;110;170;3;8030210;Easyprop
300000000;8429;373599;Recoleta;Azufre454;3;1;64;390;8;9880524;Fe Propiedades Spa
85000000;2388;105853;PuenteAlto;PuntaBlanca;2;1;45;60;1;8284994;Metro cúbico propiedades
229555500;6450;285872;Santiago;FernandoScotto042EstacionCentral;7;2;86;103;;10796510;
338460900;9510;421496;Santiago;Roditex;1;1;;918;4;11839401;
300000000;8429;373599;Quilicura;AvenidalasTorres;3;2;120;263;1;9848003;
105000000;2950;130760;LoPrado;Elmonte;6;3;90;100;;11432091;Easyprop
83000000;2332;103362;PadreHurtado;Elpellín;2;1;;;1;11837803;J.E Propiedades Spa
157236620;4418;195811;Maipú;Millahue;4;3;108;124;2;10720839;Ferrada & vial Spa
240944300;6770;300055;LaFlorida;CalleCuatro;6;1;;512;8;8563053;Margarita Leiva Catalan
448434000;12600;558448;LasCondes;AlonsodeCamargo6410;3;2;120;350;2;11833210;
155000000;4355;193026;SanBernardo;Cam.PadreHurtado18934;3;3;100;200;3;10431942;
270484000;7600;336842;Huechuraba;SantaRosa;4;3;160;210;2;11436346;Giordano Propiedades
782980000;22000;975068;LasCondes;SanCarlosdeApoquindo;6;5;210;700;2;11830197;Easyprop
889750000;25000;1108032;Colina;Chicureo;5;5;400;5000;12;11830089;Nexxos
800775000;22500;997229;Colina;Lareserva;4;4;285;800;2;11830003;Nexxos
140000000;3934;174346;EstaciónCentral;Lasrejas;3;1;122;180;2;11829980;Nexxos
320310000;9000;398892;Huechuraba;AvenidalosDátiles;3;4;139;230;1;8967856;Houm
218878500;6150;272576;LaCisterna;GranAvenida;4;3;130;180;2;11829859;Nexxos
242012000;6800;301385;Quilicura;ValleLoCampino;3;3;111;242;2;10084440;
90000000;2529;112080;PuenteAlto;angelpimentel02131puentealto;3;2;50;110;2;11829348;Easyprop
1063073300;29870;1323877;LoBarnechea;CaminodelMichai-CaminodelYunque;4;4;2080;369;3;11828708;Nexxos
1633581000;45900;2034347;LoBarnechea;PaseodelAguila-PaseodelSantuario;4;;500;1080;5;11828623;Nexxos
120000000;3372;149440;Renca;Av.Miraflores/FlordeMayo;3;2;63;113;;11828501;Propiedades Centro Santiago SPA
530291000;14900;660387;Colina;Lopinto;3;4;197;4800;3;11828477;Easyprop
138445100;3890;172410;PuenteAlto;Avenidasanjosedelaestrella5544;3;2;93;163;1;11827797;Todo Propiedades
272000000;7643;338730;QuintaNormal;VentaCasa5DormitoriosQuintaNormal;5;5;209;400;;11827759;Invierte Propiedades
234894000;6600;292521;LaCisterna;VentadeCasaRemodeladademasde300m2enlaCisterna;3;3;180;329;3;11827647;Unne
162000000;4552;201743;Cerrillos;Casaencondominioconpiscina;3;2;92;170;2;11827605;Unne
160155000;4500;199446;Quilicura;Av.ValleLoCampinoNorte/LasTorresSur;3;3;92;128;1;11827309;Mauricio Pino Propiedades
122571960;3444;152643;Recoleta;Colegiomariateresacancinoaguilarmetrolinea2;3;1;100;146;;7846615;Mi Llave
132000000;3709;164384;LoPrado;Hermosacasade4habitacionesenLoPrado;4;1;90;160;3;11826720;Unne
329207500;9250;409972;Santiago;AvenidaLosPozos;4;4;160;;3;11825647;VPropiedades - Gestión Inmobiliaria
85000000;2388;105853;SanBernardo;PedroNolascoconIncahuasi;7;3;100;130;1;11825147;Unne
590000000;16578;734745;Peñalolén;QuilínSurCondominioPiedemonte;4;3;198;837;5;11825038;Nexxos
105000000;2950;130760;Maipú;Alcazarponiente;4;2;80;90;2;10735676;Easyprop
601471000;16900;749030;Providencia;ElBelloto;4;2;126;437;3;7215270;
316751000;8900;394460;PadreHurtado;Avda.Laguna3315;5;3;225;340;3;11823430;Altura Chile Inmobiliaria e Inversiones SpA
373695000;10500;465374;LaCisterna;Paradero22DeGranAvenida;4;3;200;489;5;11823365;Altura Chile Inmobiliaria e Inversiones SpA
50000000;1405;62267;ElBosque;AmediacuadradeLasParcelas;5;2;;;;11822792;Propital
743831000;20900;926315;Colina;240m2en4800deterreno4D4Bestarmasservicios;4;4;240;4800;3;11822123;Easyprop
186954270;5253;232820;Cerrillos;mataveri;3;2;139;149;2;8029953;Easyprop
515699100;14490;642216;Colina;4D4B;4;4;264;5017;2;11822004;Easyprop
147698500;4150;183933;Maipú;SeVendeCasaenVillaPortaldelValleenMaipu;4;1;119;156;1;11820708;Mi Llave
100000000;2810;124533;Ñuñoa;LosCarpinteros-PasajeOnce;3;1;121;98;;11819253;Unne
95000000;2669;118306;Renca;Rivera-DosSur-PlazaRenca;3;2;125;165;2;11819237;Unne
158375500;4450;197230;Quilicura;LoOvalle315;4;3;114;178;;11819060;
60000000;1686;74720;Ñuñoa;LosEstucadores-PasajeOnce;1;1;60;81;;11819126;Unne
105000000;2950;130760;Peñalolén;Llanura/Apalaches;8;2;139;162;2;11818083;Luz Godoy Propiedades
115000000;3231;143213;LaFlorida;AvSanJosédelaEstrella/SanPedro;2;2;128;143;;11818063;Luz Godoy Propiedades
81857000;2300;101939;PuenteAlto;Chayavientosconluismattelarrain;3;1;96;170;;11817900;Movahome Corredores Integrados
234894000;6600;292521;Ñuñoa;montenegro80;3;2;139;139;1;11817852;RUKAM SPA
316751000;8900;394460;Santiago;pupuya;3;2;5000;5000;;11817751;RUKAM SPA
370136000;10400;460941;SanMiguel;ComandanteWhiteside;6;2;429;429;2;11817684;RUKAM SPA
749000000;21045;932752;Recoleta;PatriaVieja;5;2;876;876;6;11817344;RUKAM SPA
197275370;5543;245673;Cerrillos;Eltepual;5;2;150;150;3;8566108;Houm
199304000;5600;248199;PuenteAlto;PasajeParqueCentral;4;3;209;209;2;11817312;RUKAM SPA
150296570;4223;187169;Maipú;LosTulipanes512;4;3;80;80;1;11817283;RUKAM SPA
266569100;7490;331967;Quilicura;CondominioFundadoreseLoCampino;4;2;130;252;4;11816832;Unne
125000000;3512;155666;PuenteAlto;Sancarlos;3;2;54;141;;11816197;Unne
185000000;5198;230386;Maipú;renacerconlautaro;3;3;95;142;;11816121;Unne
300000000;8429;373599;LaFlorida;calleSantaJuliaconAvenidaPerú;4;3;250;476;;11816104;Unne
183500000;5156;228518;Maipú;luisgandarillasconBailen;3;2;85;223;3;11816089;Unne
577696880;16232;719423;LasCondes;EntrecalleabuquendoycalleErrazuriz;8;3;228;350;10;7818796;Mi Llave
331485260;9314;412809;PadreHurtado;LagunadelSolLasVertientes;3;4;180;200;3;10665692;Easyprop
77230300;2170;96177;PadreHurtado;VillaParquedelSolII;3;2;75;100;1;9436362;Easyprop
140000000;3934;174346;PuenteAlto;Casade2pisoscon3d+1bcercaamallplazatobalaba;3;1;128;127;;11813774;Corredorpro Spa
208201500;5850;259280;Ñuñoa;Eduardocastillovelazco/exequielfernandez;2;2;54;58;;11813661;Propiedades Ricardo Vial y Cia. Ltda.
65000000;1826;80946;LoEspejo;Veintisietesurloespejo;3;1;;;;11813090;Todo Propiedades
676210000;19000;842105;Vitacura;LuisPasteurconManquehue;5;3;183;270;4;11811975;Nexxos
85593950;2405;106593;PuenteAlto;CerroGordo/AvenidaMéxicoYLasNieves/PuenteAlto;4;1;100;130;3;11811832;Unne
231335000;6500;288088;Huechuraba;AvdaLosLibertadores;4;3;125;162;3;11811144;Mi Llave
100000000;2810;124533;Pudahuel;PasajeCeti8642estrellasurPudahuel;2;1;6388;70;1;11810219;Easyprop
81607870;2293;101629;Quilicura;VillaLosPrados4;4;2;95;100;1;8754529;Easyprop
308565300;8670;384266;LaFlorida;JardinesdeLaViña;3;3;127;287;3;11809691;Nexxos
288279000;8100;359002;LaReina;FranciscodeVillagra;4;2;98;360;2;11809219;Sucursal Cantagallo
128000000;3597;159402;SanBernardo;Av.PortalesOriente;4;3;98;105;1;11808852;Nexxos
82000000;2304;102117;PadreHurtado;segundatransversalconlostordos;2;1;50;60;1;11808592;Mi Llave
140000000;3934;174346;PuenteAlto;Av.Mexico/Av.Elperal;3;1;120;130;;11808506;Aleida Lama Propiedades
72000000;2023;89664;LaGranja;Av.SanJosédeLaestrella/RaúlSilvaHenríquez;3;1;67;101;1;11808480;Aleida Lama Propiedades
105204040;2956;131014;Macul;LuisGaldames;4;2;71;171;2;11808470;Nexxos
75130490;2111;93562;PuenteAlto;OscarCastroconMarcelaPaz;4;1;50;84;;11808158;Grupo Premium Propiedades Santiago
